CURSO;TURNO;CAMPUS;ANO;SEM;QUANTIDADE
19A-SERVIÇO SOCIAL;MATUTINO;JUIZ DE FORA;1997;2;         5
19A-SERVIÇO SOCIAL;MATUTINO;JUIZ DE FORA;1998;1;        16
19A-SERVIÇO SOCIAL;MATUTINO;JUIZ DE FORA;1998;2;        20
19A-SERVIÇO SOCIAL;MATUTINO;JUIZ DE FORA;1999;1;        22
19A-SERVIÇO SOCIAL;MATUTINO;JUIZ DE FORA;1999;2;        24
19A-SERVIÇO SOCIAL;MATUTINO;JUIZ DE FORA;2000;1;        25
19A-SERVIÇO SOCIAL;MATUTINO;JUIZ DE FORA;2000;2;        14
19A-SERVIÇO SOCIAL;MATUTINO;JUIZ DE FORA;2001;1;        11
19A-SERVIÇO SOCIAL;MATUTINO;JUIZ DE FORA;2001;2;        15
19A-SERVIÇO SOCIAL;MATUTINO;JUIZ DE FORA;2002;1;        25
19A-SERVIÇO SOCIAL;MATUTINO;JUIZ DE FORA;2002;2;        30
19A-SERVIÇO SOCIAL;MATUTINO;JUIZ DE FORA;2003;1;        32
19A-SERVIÇO SOCIAL;MATUTINO;JUIZ DE FORA;2003;2;        31
19A-SERVIÇO SOCIAL;MATUTINO;JUIZ DE FORA;2004;1;        48
19A-SERVIÇO SOCIAL;MATUTINO;JUIZ DE FORA;2004;2;        47
19A-SERVIÇO SOCIAL;MATUTINO;JUIZ DE FORA;2005;1;        44
19A-SERVIÇO SOCIAL;MATUTINO;JUIZ DE FORA;2005;2;        32
19A-SERVIÇO SOCIAL;MATUTINO;JUIZ DE FORA;2006;1;        35
19A-SERVIÇO SOCIAL;MATUTINO;JUIZ DE FORA;2006;2;        33
19A-SERVIÇO SOCIAL;MATUTINO;JUIZ DE FORA;2007;1;        30
19A-SERVIÇO SOCIAL;MATUTINO;JUIZ DE FORA;2007;2;        31
19A-SERVIÇO SOCIAL;MATUTINO;JUIZ DE FORA;2008;1;        30
19A-SERVIÇO SOCIAL;MATUTINO;JUIZ DE FORA;2008;2;        33
19A-SERVIÇO SOCIAL;MATUTINO;JUIZ DE FORA;2009;1;        30
19A-SERVIÇO SOCIAL;MATUTINO;JUIZ DE FORA;2009;2;        31
19A-SERVIÇO SOCIAL;MATUTINO;JUIZ DE FORA;2010;1;        36
19A-SERVIÇO SOCIAL;MATUTINO;JUIZ DE FORA;2011;1;        35
19A-SERVIÇO SOCIAL;MATUTINO;JUIZ DE FORA;2012;1;        37
19A-SERVIÇO SOCIAL;MATUTINO;JUIZ DE FORA;2013;1;        44
19A-SERVIÇO SOCIAL;MATUTINO;JUIZ DE FORA;2013;2;         2
19A-SERVIÇO SOCIAL;MATUTINO;JUIZ DE FORA;2014;1;        54
19A-SERVIÇO SOCIAL;MATUTINO;JUIZ DE FORA;2015;1;        33
19A-SERVIÇO SOCIAL;MATUTINO;JUIZ DE FORA;2016;1;        37
19A-SERVIÇO SOCIAL;MATUTINO;JUIZ DE FORA;2016;2;         1
19A-SERVIÇO SOCIAL;MATUTINO;JUIZ DE FORA;2017;1;        34
19A-SERVIÇO SOCIAL;MATUTINO;JUIZ DE FORA;2017;2;         1
19A-SERVIÇO SOCIAL;MATUTINO;JUIZ DE FORA;2018;1;        34
19A-SERVIÇO SOCIAL;MATUTINO;JUIZ DE FORA;2019;1;        41
19A-SERVIÇO SOCIAL;MATUTINO;JUIZ DE FORA;2020;1;        33
19A-SERVIÇO SOCIAL;MATUTINO;JUIZ DE FORA;2021;1;        31
19A-SERVIÇO SOCIAL;MATUTINO;JUIZ DE FORA;2022;1;        27
20A-FISIOTERAPIA;INTEGRAL;JUIZ DE FORA;1988;1;       165
20A-FISIOTERAPIA;INTEGRAL;JUIZ DE FORA;1991;1;         1
20A-FISIOTERAPIA;INTEGRAL;JUIZ DE FORA;1993;2;         3
20A-FISIOTERAPIA;INTEGRAL;JUIZ DE FORA;1994;1;         1
20A-FISIOTERAPIA;INTEGRAL;JUIZ DE FORA;1994;2;         3
20A-FISIOTERAPIA;INTEGRAL;JUIZ DE FORA;1995;1;         3
20A-FISIOTERAPIA;INTEGRAL;JUIZ DE FORA;1995;2;         6
20A-FISIOTERAPIA;INTEGRAL;JUIZ DE FORA;1996;1;         6
20A-FISIOTERAPIA;INTEGRAL;JUIZ DE FORA;1996;2;         6
20A-FISIOTERAPIA;INTEGRAL;JUIZ DE FORA;1997;1;         7
20A-FISIOTERAPIA;INTEGRAL;JUIZ DE FORA;1997;2;        21
20A-FISIOTERAPIA;INTEGRAL;JUIZ DE FORA;1998;1;        20
20A-FISIOTERAPIA;INTEGRAL;JUIZ DE FORA;1998;2;        22
20A-FISIOTERAPIA;INTEGRAL;JUIZ DE FORA;1999;1;        18
20A-FISIOTERAPIA;INTEGRAL;JUIZ DE FORA;1999;2;         7
20A-FISIOTERAPIA;INTEGRAL;JUIZ DE FORA;2000;1;         5
20A-FISIOTERAPIA;INTEGRAL;JUIZ DE FORA;2000;2;        18
20A-FISIOTERAPIA;INTEGRAL;JUIZ DE FORA;2001;1;        17
20A-FISIOTERAPIA;INTEGRAL;JUIZ DE FORA;2001;2;        20
20A-FISIOTERAPIA;INTEGRAL;JUIZ DE FORA;2002;1;        20
20A-FISIOTERAPIA;INTEGRAL;JUIZ DE FORA;2002;2;        19
20A-FISIOTERAPIA;INTEGRAL;JUIZ DE FORA;2003;1;        20
20A-FISIOTERAPIA;INTEGRAL;JUIZ DE FORA;2003;2;        23
20A-FISIOTERAPIA;INTEGRAL;JUIZ DE FORA;2004;1;        36
20A-FISIOTERAPIA;INTEGRAL;JUIZ DE FORA;2004;2;        39
20A-FISIOTERAPIA;INTEGRAL;JUIZ DE FORA;2005;1;        36
20A-FISIOTERAPIA;INTEGRAL;JUIZ DE FORA;2005;2;        21
20A-FISIOTERAPIA;INTEGRAL;JUIZ DE FORA;2006;1;        22
20A-FISIOTERAPIA;INTEGRAL;JUIZ DE FORA;2006;2;        23
20A-FISIOTERAPIA;INTEGRAL;JUIZ DE FORA;2007;1;        20
20A-FISIOTERAPIA;INTEGRAL;JUIZ DE FORA;2007;2;        23
20A-FISIOTERAPIA;INTEGRAL;JUIZ DE FORA;2008;1;        22
20A-FISIOTERAPIA;INTEGRAL;JUIZ DE FORA;2008;2;        23
20A-FISIOTERAPIA;INTEGRAL;JUIZ DE FORA;2009;1;        22
20A-FISIOTERAPIA;INTEGRAL;JUIZ DE FORA;2009;2;        25
20A-FISIOTERAPIA;INTEGRAL;JUIZ DE FORA;2010;1;        21
20A-FISIOTERAPIA;INTEGRAL;JUIZ DE FORA;2010;2;        22
20A-FISIOTERAPIA;INTEGRAL;JUIZ DE FORA;2011;1;        22
20A-FISIOTERAPIA;INTEGRAL;JUIZ DE FORA;2011;2;        21
20A-FISIOTERAPIA;INTEGRAL;JUIZ DE FORA;2012;1;        25
20A-FISIOTERAPIA;INTEGRAL;JUIZ DE FORA;2012;2;        23
20A-FISIOTERAPIA;INTEGRAL;JUIZ DE FORA;2013;1;        21
20A-FISIOTERAPIA;INTEGRAL;JUIZ DE FORA;2013;2;        29
20A-FISIOTERAPIA;INTEGRAL;JUIZ DE FORA;2014;1;        25
20A-FISIOTERAPIA;INTEGRAL;JUIZ DE FORA;2014;2;        21
20A-FISIOTERAPIA;INTEGRAL;JUIZ DE FORA;2015;1;        22
20A-FISIOTERAPIA;INTEGRAL;JUIZ DE FORA;2015;2;        19
20A-FISIOTERAPIA;INTEGRAL;JUIZ DE FORA;2016;1;        22
20A-FISIOTERAPIA;INTEGRAL;JUIZ DE FORA;2016;2;        22
20A-FISIOTERAPIA;INTEGRAL;JUIZ DE FORA;2017;1;        22
20A-FISIOTERAPIA;INTEGRAL;JUIZ DE FORA;2017;2;        20
20A-FISIOTERAPIA;INTEGRAL;JUIZ DE FORA;2018;1;        21
20A-FISIOTERAPIA;INTEGRAL;JUIZ DE FORA;2018;2;        21
20A-FISIOTERAPIA;INTEGRAL;JUIZ DE FORA;2019;1;        21
20A-FISIOTERAPIA;INTEGRAL;JUIZ DE FORA;2019;2;        22
20A-FISIOTERAPIA;INTEGRAL;JUIZ DE FORA;2020;1;        19
20A-FISIOTERAPIA;INTEGRAL;JUIZ DE FORA;2020;2;        19
20A-FISIOTERAPIA;INTEGRAL;JUIZ DE FORA;2021;1;        19
20A-FISIOTERAPIA;INTEGRAL;JUIZ DE FORA;2021;2;        20
20A-FISIOTERAPIA;INTEGRAL;JUIZ DE FORA;2022;1;        20
20A-FISIOTERAPIA;INTEGRAL;JUIZ DE FORA;2022;2;        19
21ABI-ABI - EDUCAÇÃO FÍSICA;INTEGRAL;JUIZ DE FORA;2016;1;         1
21ABI-ABI - EDUCAÇÃO FÍSICA;INTEGRAL;JUIZ DE FORA;2017;1;        39
21ABI-ABI - EDUCAÇÃO FÍSICA;INTEGRAL;JUIZ DE FORA;2017;2;        42
21ABI-ABI - EDUCAÇÃO FÍSICA;INTEGRAL;JUIZ DE FORA;2018;1;        40
21ABI-ABI - EDUCAÇÃO FÍSICA;INTEGRAL;JUIZ DE FORA;2018;2;        47
21ABI-ABI - EDUCAÇÃO FÍSICA;INTEGRAL;JUIZ DE FORA;2019;1;        44
21ABI-ABI - EDUCAÇÃO FÍSICA;INTEGRAL;JUIZ DE FORA;2019;2;        46
21ABI-ABI - EDUCAÇÃO FÍSICA;INTEGRAL;JUIZ DE FORA;2020;1;        44
21ABI-ABI - EDUCAÇÃO FÍSICA;INTEGRAL;JUIZ DE FORA;2020;2;        41
21ABI-ABI - EDUCAÇÃO FÍSICA;INTEGRAL;JUIZ DE FORA;2021;1;        41
21ABI-ABI - EDUCAÇÃO FÍSICA;INTEGRAL;JUIZ DE FORA;2021;2;        43
21ABI-ABI - EDUCAÇÃO FÍSICA;INTEGRAL;JUIZ DE FORA;2022;1;        38
21ABI-ABI - EDUCAÇÃO FÍSICA;INTEGRAL;JUIZ DE FORA;2022;2;        41
21A-EDUCAÇÃO FÍSICA;INTEGRAL;JUIZ DE FORA;1987;1;         2
21A-EDUCAÇÃO FÍSICA;INTEGRAL;JUIZ DE FORA;1987;2;         1
21A-EDUCAÇÃO FÍSICA;INTEGRAL;JUIZ DE FORA;1988;1;       888
21A-EDUCAÇÃO FÍSICA;INTEGRAL;JUIZ DE FORA;1988;2;         2
21A-EDUCAÇÃO FÍSICA;INTEGRAL;JUIZ DE FORA;1989;1;         1
21A-EDUCAÇÃO FÍSICA;INTEGRAL;JUIZ DE FORA;1990;1;         2
21A-EDUCAÇÃO FÍSICA;INTEGRAL;JUIZ DE FORA;1990;2;         1
21A-EDUCAÇÃO FÍSICA;INTEGRAL;JUIZ DE FORA;1991;1;         6
21A-EDUCAÇÃO FÍSICA;INTEGRAL;JUIZ DE FORA;1991;2;         1
21A-EDUCAÇÃO FÍSICA;INTEGRAL;JUIZ DE FORA;1992;1;         1
21A-EDUCAÇÃO FÍSICA;INTEGRAL;JUIZ DE FORA;1992;2;         3
21A-EDUCAÇÃO FÍSICA;INTEGRAL;JUIZ DE FORA;1993;1;         3
21A-EDUCAÇÃO FÍSICA;INTEGRAL;JUIZ DE FORA;1993;2;         1
21A-EDUCAÇÃO FÍSICA;INTEGRAL;JUIZ DE FORA;1994;1;         1
21A-EDUCAÇÃO FÍSICA;INTEGRAL;JUIZ DE FORA;1994;2;         4
21A-EDUCAÇÃO FÍSICA;INTEGRAL;JUIZ DE FORA;1995;1;         2
21A-EDUCAÇÃO FÍSICA;INTEGRAL;JUIZ DE FORA;1995;2;         4
21A-EDUCAÇÃO FÍSICA;INTEGRAL;JUIZ DE FORA;1996;1;         7
21A-EDUCAÇÃO FÍSICA;INTEGRAL;JUIZ DE FORA;1996;2;         5
21A-EDUCAÇÃO FÍSICA;INTEGRAL;JUIZ DE FORA;1997;1;        12
21A-EDUCAÇÃO FÍSICA;INTEGRAL;JUIZ DE FORA;1997;2;        11
21A-EDUCAÇÃO FÍSICA;INTEGRAL;JUIZ DE FORA;1998;1;        16
21A-EDUCAÇÃO FÍSICA;INTEGRAL;JUIZ DE FORA;1998;2;        36
21A-EDUCAÇÃO FÍSICA;INTEGRAL;JUIZ DE FORA;1999;1;        33
21A-EDUCAÇÃO FÍSICA;INTEGRAL;JUIZ DE FORA;1999;2;        37
21A-EDUCAÇÃO FÍSICA;INTEGRAL;JUIZ DE FORA;2000;1;        32
21A-EDUCAÇÃO FÍSICA;INTEGRAL;JUIZ DE FORA;2000;2;        20
21A-EDUCAÇÃO FÍSICA;INTEGRAL;JUIZ DE FORA;2001;1;        20
21A-EDUCAÇÃO FÍSICA;INTEGRAL;JUIZ DE FORA;2001;2;        23
21A-EDUCAÇÃO FÍSICA;INTEGRAL;JUIZ DE FORA;2002;1;        37
21A-EDUCAÇÃO FÍSICA;INTEGRAL;JUIZ DE FORA;2002;2;        39
21A-EDUCAÇÃO FÍSICA;INTEGRAL;JUIZ DE FORA;2003;1;        41
21A-EDUCAÇÃO FÍSICA;INTEGRAL;JUIZ DE FORA;2003;2;        44
21A-EDUCAÇÃO FÍSICA;INTEGRAL;JUIZ DE FORA;2004;1;        61
21A-EDUCAÇÃO FÍSICA;INTEGRAL;JUIZ DE FORA;2004;2;        60
21A-EDUCAÇÃO FÍSICA;INTEGRAL;JUIZ DE FORA;2005;1;        63
21A-EDUCAÇÃO FÍSICA;INTEGRAL;JUIZ DE FORA;2005;2;        41
21A-EDUCAÇÃO FÍSICA;INTEGRAL;JUIZ DE FORA;2006;1;        54
21A-EDUCAÇÃO FÍSICA;INTEGRAL;JUIZ DE FORA;2006;2;        47
21A-EDUCAÇÃO FÍSICA;INTEGRAL;JUIZ DE FORA;2007;1;        40
21A-EDUCAÇÃO FÍSICA;INTEGRAL;JUIZ DE FORA;2007;2;        42
21A-EDUCAÇÃO FÍSICA;INTEGRAL;JUIZ DE FORA;2008;1;        39
21A-EDUCAÇÃO FÍSICA;INTEGRAL;JUIZ DE FORA;2008;2;        41
21A-EDUCAÇÃO FÍSICA;INTEGRAL;JUIZ DE FORA;2009;1;        39
21A-EDUCAÇÃO FÍSICA;INTEGRAL;JUIZ DE FORA;2009;2;        43
21A-EDUCAÇÃO FÍSICA;INTEGRAL;JUIZ DE FORA;2010;1;        40
21A-EDUCAÇÃO FÍSICA;INTEGRAL;JUIZ DE FORA;2010;2;        40
21A-EDUCAÇÃO FÍSICA;INTEGRAL;JUIZ DE FORA;2011;1;        40
21A-EDUCAÇÃO FÍSICA;INTEGRAL;JUIZ DE FORA;2011;2;        42
21A-EDUCAÇÃO FÍSICA;INTEGRAL;JUIZ DE FORA;2012;1;        45
21A-EDUCAÇÃO FÍSICA;INTEGRAL;JUIZ DE FORA;2012;2;        39
21A-EDUCAÇÃO FÍSICA;INTEGRAL;JUIZ DE FORA;2013;1;        37
21A-EDUCAÇÃO FÍSICA;INTEGRAL;JUIZ DE FORA;2013;2;        43
21A-EDUCAÇÃO FÍSICA;INTEGRAL;JUIZ DE FORA;2014;1;        59
21A-EDUCAÇÃO FÍSICA;INTEGRAL;JUIZ DE FORA;2014;2;        43
21A-EDUCAÇÃO FÍSICA;INTEGRAL;JUIZ DE FORA;2015;1;        33
21A-EDUCAÇÃO FÍSICA;INTEGRAL;JUIZ DE FORA;2015;2;        31
21A-EDUCAÇÃO FÍSICA;INTEGRAL;JUIZ DE FORA;2016;1;        27
21A-EDUCAÇÃO FÍSICA;INTEGRAL;JUIZ DE FORA;2016;2;        37
21B-EDUCAÇÃO FÍSICA;INTEGRAL;JUIZ DE FORA;2010;2;         1
21B-EDUCAÇÃO FÍSICA;INTEGRAL;JUIZ DE FORA;2012;2;         7
21B-EDUCAÇÃO FÍSICA;INTEGRAL;JUIZ DE FORA;2013;1;        11
21B-EDUCAÇÃO FÍSICA;INTEGRAL;JUIZ DE FORA;2013;2;         8
21B-EDUCAÇÃO FÍSICA;INTEGRAL;JUIZ DE FORA;2014;1;        11
21B-EDUCAÇÃO FÍSICA;INTEGRAL;JUIZ DE FORA;2014;2;         9
21B-EDUCAÇÃO FÍSICA;INTEGRAL;JUIZ DE FORA;2015;1;        18
21B-EDUCAÇÃO FÍSICA;INTEGRAL;JUIZ DE FORA;2015;2;        16
21B-EDUCAÇÃO FÍSICA;INTEGRAL;JUIZ DE FORA;2016;1;        26
21B-EDUCAÇÃO FÍSICA;INTEGRAL;JUIZ DE FORA;2016;2;        16
21B-EDUCAÇÃO FÍSICA;INTEGRAL;JUIZ DE FORA;2017;1;        11
21B-EDUCAÇÃO FÍSICA;INTEGRAL;JUIZ DE FORA;2017;2;        16
21B-EDUCAÇÃO FÍSICA;INTEGRAL;JUIZ DE FORA;2018;1;        10
21B-EDUCAÇÃO FÍSICA;INTEGRAL;JUIZ DE FORA;2018;2;        15
21B-EDUCAÇÃO FÍSICA;INTEGRAL;JUIZ DE FORA;2019;1;         4
21B-EDUCAÇÃO FÍSICA;INTEGRAL;JUIZ DE FORA;2019;2;         2
21B-EDUCAÇÃO FÍSICA;INTEGRAL;JUIZ DE FORA;2022;2;         2
21L-EDUCAÇÃO FÍSICA;INTEGRAL;JUIZ DE FORA;2012;2;         1
21L-EDUCAÇÃO FÍSICA;INTEGRAL;JUIZ DE FORA;2013;2;         1
21L-EDUCAÇÃO FÍSICA;INTEGRAL;JUIZ DE FORA;2014;2;        37
21L-EDUCAÇÃO FÍSICA;INTEGRAL;JUIZ DE FORA;2015;1;        13
21L-EDUCAÇÃO FÍSICA;INTEGRAL;JUIZ DE FORA;2015;2;        19
21L-EDUCAÇÃO FÍSICA;INTEGRAL;JUIZ DE FORA;2016;1;        30
21L-EDUCAÇÃO FÍSICA;INTEGRAL;JUIZ DE FORA;2016;2;        23
21L-EDUCAÇÃO FÍSICA;INTEGRAL;JUIZ DE FORA;2017;1;        18
21L-EDUCAÇÃO FÍSICA;INTEGRAL;JUIZ DE FORA;2017;2;        16
21L-EDUCAÇÃO FÍSICA;INTEGRAL;JUIZ DE FORA;2018;1;         7
21L-EDUCAÇÃO FÍSICA;INTEGRAL;JUIZ DE FORA;2018;2;        21
21L-EDUCAÇÃO FÍSICA;INTEGRAL;JUIZ DE FORA;2019;1;        28
21L-EDUCAÇÃO FÍSICA;INTEGRAL;JUIZ DE FORA;2019;2;        24
21L-EDUCAÇÃO FÍSICA;INTEGRAL;JUIZ DE FORA;2020;1;        20
21L-EDUCAÇÃO FÍSICA;INTEGRAL;JUIZ DE FORA;2020;2;        14
21L-EDUCAÇÃO FÍSICA;INTEGRAL;JUIZ DE FORA;2020;3;         1
21L-EDUCAÇÃO FÍSICA;INTEGRAL;JUIZ DE FORA;2021;1;         7
21L-EDUCAÇÃO FÍSICA;INTEGRAL;JUIZ DE FORA;2021;2;         8
21L-EDUCAÇÃO FÍSICA;INTEGRAL;JUIZ DE FORA;2021;3;         1
21L-EDUCAÇÃO FÍSICA;INTEGRAL;JUIZ DE FORA;2022;1;        12
21L-EDUCAÇÃO FÍSICA;INTEGRAL;JUIZ DE FORA;2022;2;        15
22A-CIÊNCIA DA COMPUTAÇÃO;INTEGRAL;JUIZ DE FORA;1988;1;        39
22A-CIÊNCIA DA COMPUTAÇÃO;INTEGRAL;JUIZ DE FORA;1993;1;         1
22A-CIÊNCIA DA COMPUTAÇÃO;INTEGRAL;JUIZ DE FORA;1993;2;         1
22A-CIÊNCIA DA COMPUTAÇÃO;INTEGRAL;JUIZ DE FORA;1994;2;         1
22A-CIÊNCIA DA COMPUTAÇÃO;INTEGRAL;JUIZ DE FORA;1995;2;         2
22A-CIÊNCIA DA COMPUTAÇÃO;INTEGRAL;JUIZ DE FORA;1996;1;         3
22A-CIÊNCIA DA COMPUTAÇÃO;INTEGRAL;JUIZ DE FORA;1996;2;         3
22A-CIÊNCIA DA COMPUTAÇÃO;INTEGRAL;JUIZ DE FORA;1997;1;         6
22A-CIÊNCIA DA COMPUTAÇÃO;INTEGRAL;JUIZ DE FORA;1998;1;        14
22A-CIÊNCIA DA COMPUTAÇÃO;INTEGRAL;JUIZ DE FORA;1999;1;        28
22A-CIÊNCIA DA COMPUTAÇÃO;INTEGRAL;JUIZ DE FORA;2000;1;        89
22A-CIÊNCIA DA COMPUTAÇÃO;INTEGRAL;JUIZ DE FORA;2001;1;        15
22A-CIÊNCIA DA COMPUTAÇÃO;INTEGRAL;JUIZ DE FORA;2002;1;        29
22A-CIÊNCIA DA COMPUTAÇÃO;INTEGRAL;JUIZ DE FORA;2003;1;        30
22A-CIÊNCIA DA COMPUTAÇÃO;INTEGRAL;JUIZ DE FORA;2004;1;        34
22A-CIÊNCIA DA COMPUTAÇÃO;INTEGRAL;JUIZ DE FORA;2004;2;        14
22A-CIÊNCIA DA COMPUTAÇÃO;INTEGRAL;JUIZ DE FORA;2005;1;        30
22A-CIÊNCIA DA COMPUTAÇÃO;INTEGRAL;JUIZ DE FORA;2006;1;        39
22A-CIÊNCIA DA COMPUTAÇÃO;INTEGRAL;JUIZ DE FORA;2007;1;        29
22A-CIÊNCIA DA COMPUTAÇÃO;INTEGRAL;JUIZ DE FORA;2008;1;        33
23A-ENFERMAGEM;INTEGRAL;JUIZ DE FORA;1980;2;         1
23A-ENFERMAGEM;INTEGRAL;JUIZ DE FORA;1983;2;         3
23A-ENFERMAGEM;INTEGRAL;JUIZ DE FORA;1984;2;         1
23A-ENFERMAGEM;INTEGRAL;JUIZ DE FORA;1985;1;         3
23A-ENFERMAGEM;INTEGRAL;JUIZ DE FORA;1985;2;         1
23A-ENFERMAGEM;INTEGRAL;JUIZ DE FORA;1986;1;         2
23A-ENFERMAGEM;INTEGRAL;JUIZ DE FORA;1988;1;       849
23A-ENFERMAGEM;INTEGRAL;JUIZ DE FORA;1989;1;         3
23A-ENFERMAGEM;INTEGRAL;JUIZ DE FORA;1990;1;         4
23A-ENFERMAGEM;INTEGRAL;JUIZ DE FORA;1990;2;         1
23A-ENFERMAGEM;INTEGRAL;JUIZ DE FORA;1991;1;         1
23A-ENFERMAGEM;INTEGRAL;JUIZ DE FORA;1992;1;         4
23A-ENFERMAGEM;INTEGRAL;JUIZ DE FORA;1992;2;         2
23A-ENFERMAGEM;INTEGRAL;JUIZ DE FORA;1993;1;         4
23A-ENFERMAGEM;INTEGRAL;JUIZ DE FORA;1993;2;         1
23A-ENFERMAGEM;INTEGRAL;JUIZ DE FORA;1994;1;         1
23A-ENFERMAGEM;INTEGRAL;JUIZ DE FORA;1994;2;         2
23A-ENFERMAGEM;INTEGRAL;JUIZ DE FORA;1995;1;         4
23A-ENFERMAGEM;INTEGRAL;JUIZ DE FORA;1995;2;         6
23A-ENFERMAGEM;INTEGRAL;JUIZ DE FORA;1996;1;         5
23A-ENFERMAGEM;INTEGRAL;JUIZ DE FORA;1996;2;         5
23A-ENFERMAGEM;INTEGRAL;JUIZ DE FORA;1997;1;         5
23A-ENFERMAGEM;INTEGRAL;JUIZ DE FORA;1997;2;        14
23A-ENFERMAGEM;INTEGRAL;JUIZ DE FORA;1998;1;        27
23A-ENFERMAGEM;INTEGRAL;JUIZ DE FORA;1998;2;        29
23A-ENFERMAGEM;INTEGRAL;JUIZ DE FORA;1999;1;        26
23A-ENFERMAGEM;INTEGRAL;JUIZ DE FORA;1999;2;        22
23A-ENFERMAGEM;INTEGRAL;JUIZ DE FORA;2000;1;        26
23A-ENFERMAGEM;INTEGRAL;JUIZ DE FORA;2000;2;         7
23A-ENFERMAGEM;INTEGRAL;JUIZ DE FORA;2001;1;        10
23A-ENFERMAGEM;INTEGRAL;JUIZ DE FORA;2001;2;        30
23A-ENFERMAGEM;INTEGRAL;JUIZ DE FORA;2002;1;        36
23A-ENFERMAGEM;INTEGRAL;JUIZ DE FORA;2002;2;        39
23A-ENFERMAGEM;INTEGRAL;JUIZ DE FORA;2003;1;        42
23A-ENFERMAGEM;INTEGRAL;JUIZ DE FORA;2003;2;        49
23A-ENFERMAGEM;INTEGRAL;JUIZ DE FORA;2004;1;        62
23A-ENFERMAGEM;INTEGRAL;JUIZ DE FORA;2004;2;        58
23A-ENFERMAGEM;INTEGRAL;JUIZ DE FORA;2005;1;        64
23A-ENFERMAGEM;INTEGRAL;JUIZ DE FORA;2005;2;        42
23A-ENFERMAGEM;INTEGRAL;JUIZ DE FORA;2006;1;        52
23A-ENFERMAGEM;INTEGRAL;JUIZ DE FORA;2006;2;        44
23A-ENFERMAGEM;INTEGRAL;JUIZ DE FORA;2007;1;        40
23A-ENFERMAGEM;INTEGRAL;JUIZ DE FORA;2007;2;        43
23A-ENFERMAGEM;INTEGRAL;JUIZ DE FORA;2008;1;        42
23A-ENFERMAGEM;INTEGRAL;JUIZ DE FORA;2008;2;        44
23A-ENFERMAGEM;INTEGRAL;JUIZ DE FORA;2009;1;        42
23A-ENFERMAGEM;INTEGRAL;JUIZ DE FORA;2009;2;        41
23A-ENFERMAGEM;INTEGRAL;JUIZ DE FORA;2010;1;        42
23A-ENFERMAGEM;INTEGRAL;JUIZ DE FORA;2010;2;        42
23A-ENFERMAGEM;INTEGRAL;JUIZ DE FORA;2011;1;        44
23A-ENFERMAGEM;INTEGRAL;JUIZ DE FORA;2011;2;        47
23A-ENFERMAGEM;INTEGRAL;JUIZ DE FORA;2012;1;        42
23A-ENFERMAGEM;INTEGRAL;JUIZ DE FORA;2012;2;        46
23A-ENFERMAGEM;INTEGRAL;JUIZ DE FORA;2013;1;        42
23A-ENFERMAGEM;INTEGRAL;JUIZ DE FORA;2013;2;        45
23A-ENFERMAGEM;INTEGRAL;JUIZ DE FORA;2014;1;        62
23A-ENFERMAGEM;INTEGRAL;JUIZ DE FORA;2014;2;        39
23A-ENFERMAGEM;INTEGRAL;JUIZ DE FORA;2015;1;        36
23A-ENFERMAGEM;INTEGRAL;JUIZ DE FORA;2015;2;        39
23A-ENFERMAGEM;INTEGRAL;JUIZ DE FORA;2016;1;        44
23A-ENFERMAGEM;INTEGRAL;JUIZ DE FORA;2016;2;        44
23A-ENFERMAGEM;INTEGRAL;JUIZ DE FORA;2017;1;        41
23A-ENFERMAGEM;INTEGRAL;JUIZ DE FORA;2017;2;        38
23A-ENFERMAGEM;INTEGRAL;JUIZ DE FORA;2018;1;        46
23A-ENFERMAGEM;INTEGRAL;JUIZ DE FORA;2018;2;        40
23A-ENFERMAGEM;INTEGRAL;JUIZ DE FORA;2019;1;        45
23A-ENFERMAGEM;INTEGRAL;JUIZ DE FORA;2019;2;        39
23A-ENFERMAGEM;INTEGRAL;JUIZ DE FORA;2020;1;        41
23A-ENFERMAGEM;INTEGRAL;JUIZ DE FORA;2020;2;        33
23A-ENFERMAGEM;INTEGRAL;JUIZ DE FORA;2021;1;        39
23A-ENFERMAGEM;INTEGRAL;JUIZ DE FORA;2021;2;        38
23A-ENFERMAGEM;INTEGRAL;JUIZ DE FORA;2022;1;        35
23A-ENFERMAGEM;INTEGRAL;JUIZ DE FORA;2022;2;        34
23L-ENFERMAGEM;INTEGRAL;JUIZ DE FORA;2009;1;         1
23L-ENFERMAGEM;INTEGRAL;JUIZ DE FORA;2014;1;         1
23L-ENFERMAGEM;INTEGRAL;JUIZ DE FORA;2014;2;        18
23L-ENFERMAGEM;INTEGRAL;JUIZ DE FORA;2015;1;        20
23L-ENFERMAGEM;INTEGRAL;JUIZ DE FORA;2015;2;        12
23L-ENFERMAGEM;INTEGRAL;JUIZ DE FORA;2016;1;        18
23L-ENFERMAGEM;INTEGRAL;JUIZ DE FORA;2016;2;        25
23L-ENFERMAGEM;INTEGRAL;JUIZ DE FORA;2017;1;         8
23L-ENFERMAGEM;INTEGRAL;JUIZ DE FORA;2017;2;        14
23L-ENFERMAGEM;INTEGRAL;JUIZ DE FORA;2018;1;        24
23L-ENFERMAGEM;INTEGRAL;JUIZ DE FORA;2018;2;        25
23L-ENFERMAGEM;INTEGRAL;JUIZ DE FORA;2019;1;        27
